quote,is_criminal
gentlemen one and all i am about to die for a crime of which i am guilty and i am perfectly willing to go i have nothing to regret but i am sorry that i john thomas ross have to pay it all as marshall frey knows there are others who are as much guilty as i am i am glad i have been brought to this and i am thankful to god for bringing me here i have no hard feelings against anyone had not god stopped me in my bad career i might never have gotten here i am going where there is no trouble or sighing and where i will have rest forever let me go lord jesus remember me,1.0
its on september th kayla and david i wanted to apologize for the grief and the pain that i caused yall ive been considering changing my life it took me years to do so man i want to apologize i dont know if me passing will bring yall comfort for the pain and suffering i caused yall i am at peace i understand now the pain that i caused yall man i dont know what else to say it took a while to drag these years out i am going with a humble heart i made wrong decisions but i forgave myself i made a discussion not because of myself but because of everyone else i forgave myself not for yall but the pain i caused to my family oh man i didnt know if yall would come or not but i am glad yall did so i could talk to yall i know the pain when i talk to my grandma im just glad i got a chance to talk to yall freddie sonia sofia oh man thank you jesus i love yall but glad you brought jesus into my life mom and dad throughout the years i turned my back on god for the wrong that i thought he committed now that i have found him let everyone know that i love them because he is there i have love for yall tell mom i love them and let dad know to all my supporters out there thank you for the support and positive wisdom and words and to all the people who wrote me and to all the people who have people on death row show them love and support they need it thank you for putting in the effort i want to thank those that did bubble and sofia god loves yall i love yall mr warden im ready,1.0
theres nothing to it so long,1.0
charge hurrah hurrah,0.0
it was horrible and inexcusable for me to take the life of your loved one and to hurt so many mentally and physically i am here because i took a life and killing is wrong by an individual and by the state and i am sorry we are here but if my death gives you peace and closure then this is all worthwhile to all of my friends and family i love you and i am going home,1.0
this is my will and my final message if these words reach you know that israel has succeeded in killing me and silencing my voice first peace be upon you and allahs mercy and blessings allah knows i gave every effort and all my strength to be a support and a voice for my people ever since i opened my eyes to life in the alleys and streets of the jabaliya refugee camp my hope was that allah would extend my life so i could return with my family and loved ones to our original town of occupied asqalan almajdal but allahs will came first and his decree is final do not forget gaza and do not forget me in your sincere prayers for forgiveness and acceptance,0.0
that picture is awful dusty,0.0
i am sorry for the pain sorry for what i caused my friends family and loved ones i feel a great deal of responsibility and guilt for all this crime i should be punished for the crime but i do not think i should die for a crime i did not commit i am sorry but nothing can bring kim ollie and gigi back but i pray my death brings peace for my family that may unite the family i ask for your forgiveness and that you will all forgive me i have no animosity i am at peace and invite you all to my funeral we are still family i love you all momma aunt deidra family and everybody i love you i am ready warden,1.0
let all brave prussians follow me,0.0
the meager satisfaction that man can extract from reality leaves him starving,0.0
running out of air,0.0
jennifer where are you at im sorry i did not know the man but for a few seconds before i shot him it was done out of fear stupidity and immaturity it wasnt until i got locked up and saw the newspaper i saw his face and his smile and i knew he was a good man i am sorry for all your family and my disrespecthe deserved better sorry gus i hope all the best for you and your daughters i hope you have happiness from here on out quit the heroin and methadone i love you dad devin and walt were done warden,1.0
dont cry for me im going to be with your father now,0.0
what an irreparable loss,0.0
i have a statement prepared that i have given to the chaplain that i want released to the media i am ready warden,1.0
i told u i was hardcore u are so fucking stupid,0.0
i humbly extend my sincerest of apologies to the families i senselessly wronged and deprived of their loved ones the families of dominique hurd jerrell jenkins cecil boren michael greenwood i was more than wrong the crimes i perpetrated against you all was senseless extremely hurtful and inexcusable i humbly beg you your forgiveness and pray you find the peace healing and closure you all deserve im not the person i was ive been transformed some things cant be undone i seek forgiveness,1.0
i am still alive,0.0
all the damn fool things you do in life you pay for,0.0
i just want to tell my family i love them my son i love him the girls on the row i love them and keep their heads up tell darlie i love her hand in hand god bless yall im alright tell them i finished strong i love yall im done i love you richie i love you thank you brad and john all of yall god is good i love you auntie im done,1.0
now i die,0.0
dear mother speaker that is if i may call you that i would like to express my gratitude for the way you took my message from father connolly and i would also like to thank you for saying the stations of the cross for me i know im no good and i hope you forgive me for what ive done to your husband if i knew then what i know now this tragedy would never have happened i know that mr speaker is up there praying for me i will probably meet him there tonight if god wills it please say a prayer for me i need it may i always be your friend,1.0
i did not mean to be killed today je ne veux point tre tu aujourdhui,0.0
i cannot change what i have done in the past no matter how much i wish that i could nothing i can say or do will stop the pain that i have caused i do not expect people to forgive me for what i have done in my life for i am and have paid for my ways,1.0
farewell the martyrdom is no more,0.0
the knowledge of the love of godthe blessing of god almighty the father the son and the holy ghost be amongst youamongst usand remain with us forever,0.0
i know that it will be well with me,0.0
build me a hut to die in i am going home,0.0
there is but one reliance,0.0
it is a cold bath you give me,0.0
i love my family you all stay strong watch over each other stay strong i love you i love you its my hour its my hour i love you stay strong,1.0
the important thing is knowing how to live learn a lesson from my mistakes i had too much power before i knew how to use it and it defeated me in the end it drove all sweetness out of my life except the affection of my children my trouble was i was born too late for the last generation and too early for this one if you want to be happy live in your own time,0.0
heaven has turned against me no wise ruler arises and no one in the empire wishes to make me his teacher the hour of my death has come,0.0
our lady of embrun my good mistress help me,0.0
i shall be happy,0.0
goodby for all my gentlemens sic goodby i am going to die like a man isnt that so gentlemen,1.0
had i known,0.0
you can be a king or a street sweeper but everyone dances with the grim reaper,1.0
these o cephalon are the wages of a kings love,0.0
i want to go away,0.0
wouldnt it be lovely if i could just go to sleep and not wake up again,0.0
charge men for gods sake charge,0.0
this inmate declined to make a last statement,1.0
i am so sorry for what yall had to go through i am so sorry for what all of you had to go through i cant imagine losing two children if i was yall i would have killed meyou know i am really so sorry about it i really am i got to go sister i love you yall take care and god bless you gracie was beautiful and tiffany was beautiful you had some lovely girls and i am sorry i dont know what to say all right warden lets do it,1.0
it is nothing it is nothing,0.0
i just hope gods will be done and everybody finds the peace they need im good,1.0
there she goes,0.0
yes sir to the victims family im sorry for what was taken from you i hope you find peace to my sweet claudia i love you stay strong keep building and be careful be careful i love you im through,1.0
i feel that i must come like the poor publican like the thief on the cross and like mary magdalene i must come to the foot of the cross and be saved just in the same manner as they,0.0
what is the matter with my dear children have i alarmed you oh do not cry be good children and we will all meet in heaven,0.0
im going but im going in the name of the lord,0.0
first of all i want to say that i want to apologize to clay petersons father i am sorry and i want to thank you for everything you tried to do it meant a lot to me i want to thank david dow you have been great to me and i know that i am fixing to die but not for my mistakes my trial lawyers they are the ones that are killing me i love my family and i know where i am going you all take care celina david and tell mama i love her too i didnt call her cause i just couldnt i am going to heaven and ill see you there tom crouch and everybody i love you chiara thank you for everything fred rachel daniel oralia thank you for being there for me i will be there with you all in spirit david dow you have been great mary moreno from the corpus christi caller times thank you for what you wrote you have been sincere and i wanted to talk to you but they wouldnt let me david dow let them know what happened i am fine i am happy i will see you on the other side,1.0
im ready its been a while,0.0
i have something of interest to tell,1.0
atlanta this is seven niner xray id like to deviate south weather,0.0
this is a struggle which all men must go through and which i bear not only with patience but with willingness,1.0
o that beautiful boy,0.0
hurrah for anarchy,1.0
i cant anymore,0.0
in a few minutes think that we will see god that we will be in heaven,0.0
go raiders,1.0
im suffocating im suffocating im suffocating im suffocating im suffocating im suffocating im suffocating,1.0
i would like to tell my family that i love them and always be strong and keep their heads up and keep faith in jesus thats it,1.0
i want all of you to take warning by me see what whisky and bad women have brought me to i have been to a good many hanging scrapes myself and thought it was great fun but i never thought id be hung myselfthis is the work of capt whisky i am willing to die for the life of the man that i took talk of pleasurei have tried all kinds of it about shanties drunk and everywhere else but i have had more real pleasure up in that old jail than ever before in all my life and chains on my legsbig heavy chains at that i just took off this old coat and whipped satan clean out fair ive made my election sure i think yes sir i think my election is sure,1.0
here olena teliha was sitting until she was shot,1.0
i love you,0.0
pray to god for me,0.0
do you know where i can get any shit,0.0
i have loved my german people and my fatherland with a warm heart i have done my duty by the laws of my people and i am sorry my people were led this time by men who were not soldiers and that crimes were committed of which i had no knowledge germany good luck,1.0
as no document mentions me and no indication or evidence reaches me they only have speculation or invent intermediaries i never sold myself and its proven,0.0
for bearing my testimony for the lord against deceivers and the deceived i am brought here to suffer lord jesus receive my spirit,1.0
lord jesu,0.0
im all finished give them hell,0.0
so this is death well,0.0
no well hi mary jean see yall later go ahead please,1.0
edwards mayday seven seven twobailing out,0.0
not yet not yet not,1.0
my heart is resting sweetly with jesus and my hand is in his,0.0
yes i do i just want to thank all my friends and family who gave me support these past eight years i want to apologize to the victims family for the pain i caused them and to everyone at the polunsky unit just keep your heads up and stay strong,1.0
this inmate declined to make a last statement,1.0
this inmate declined to make a last statement,1.0
i have committed lots of sin in my life but i am not guilty of this crime i would like to tell my son daughter and wife that i love them eden if they want proof of them give it to them thanks for being my friend,1.0
i fear we are in a mess,0.0
are they really going to hang me dont let them save me jesus mary joseph my little baby my wife im going my rest take care me where are you mr meisterheim talk to me,1.0
dont mess with my money,0.0
no,1.0
id like to say that for the murders of ray hazelwood and frank collier im sorry for that pain it has caused youto my friends id like to say that i love you and im glad youve been a part of my life thank you ill miss you remember that today ill be with jesus in paradise ill see you again lord jesus christ son of almighty god have mercy on me as a sinner forgive me of my sins i would like to offer up my death for the conversion of sinners on death row lord jesus into your hands i commend my spirit,1.0
theres nothing more to say its all in the film,0.0
i want to go home,0.0
i want to praise god i am being taken out of this world of sin tonight and i feel confident that you people will meet us all up there god bless you all pray for my loved ones that is all as the sheriff adjusted the noose dont choke me,1.0
so many people who knew the condition of amritsar say i did rightbut so many others say i did wrong i only want to die and know from my maker whether i did right or wrong,0.0
and where do you come from,0.0
whose house is this what street are we in why did you bring me here would you like to see miss fairchild,0.0
sacrifices must be made,0.0
ms connie hilton im sorry for what happened to you if i hadnt raped you then you wouldnt have lived if you look at the transcripts i didnt kill mr newman and i didnt rob your house there are two people still alive i was just there when i saw you in the truck driving away i could have killed you but i didnt im not a killer my momma was abused im sorry for what youve gone through it wasnt me that harmed and stole all of your stuff if you look at the transcripts you will see i ask the good lord to forgive me i love yall sheena my sister momma and daddy yall pray for me keep up the fight get the transcripts let the truth come out so that i do not die in vain i thank the lord for the man i am today i have done all i can to better myself to learn to read and write take me to my king i love yall and thank you for the love you gave me i respect all of yall ms hilton ok let me rest its burning,1.0
i do blessmay jesus and mary bless rule and govern,0.0
the bastards tried to come over me last night i guess they didnt know i was a marine,0.0
to my friends my work is done why wait ge,0.0
go away im all right,0.0
je crandrais de ne pas mpriser assez la vie some dreams of humanity qui me dchirent plutt quils me consolent,0.0
this inmate declined to make a last statement,1.0
when his attorney came into the witness room he said tell mom i love her the attorney said back to him i love you too,1.0
all i want to say is im innocent i didnt kill my wife jack leary shot my wife then her dope dealer guy fernandez dont hold it against me bill i swear to god i didnt kill her go ahead and finish it off you can taste it,1.0
you are being as thorough as possible as you try to kill me how twisted is this you worship death dont you lets do this shit,1.0
heavenly father i give thanks for this time for the time that we have been together the fellowship in your world the christian family presented to me he called the names of the personal witnesses allow your holy spirit to flow as i know your love as been showered upon me forgive them for they know not what they do as i know that you have forgiven me as i have forgiven them lord jesus i commit my soul to you i praise you and i thank you,1.0
hey how are yall doing alright its gong to be alright theres some guys i didnt get a chance to visit with ah i met when i first drove up herelester byers chris black alba john alba and rosales rock you know who you are the raiders are going all the way yall mumblesmob yall pray for me and its going to be alright thats it and its time to roll up out of her its going down lets get it over with thats it,1.0
make my skin into drumheads for the bohemian cause,0.0
let us complete the service of offering the rest of holy mass i will celebrate elsewhere,1.0
this inmate declined to make a last statement,1.0
i love you sleep well my sweetheart please dont worry too much,0.0
sandy all of you i am sorry please hear me please in the name of god forgive me please understand please find that peace i am really sorry please for your sake forgive me all of you please i love my sister my friends father thank you for loving me and being with me you are magnificent people god has blessed me more than i deserve i would like to end with a prayer heavenly father as i come to you to praise and thank you that even now i can endure the pain that you endured when you died for me on the cross you have forgiven me of my sins and travesties thank you lord for giving me strength give them strength to forgive me ask them to have them forgive me in their hearts i ask you to touch each and every one of them i am truly repentant in the name of jesus christ i love you warden i am ready to go home please remember god is peace god is love,1.0
the baron says these things i know what i am doing here with my collection of papers it isnt worth a nickel to two guys like you or me but to a collector it is worth a fortune it is priceless i am going to turn it over to turn your back to me please henry i am so sick now the police are getting many complaints look out i want that gnote look out for jimmy valentine for he is an old pal of mine come on come on jim ok ok i am all through cant do another thing look out mamma look out for her you cant beat him police mamma helen mother please take me out i will settle the indictment come on open the soap duckets the chimney sweeps talk to the sword shut up you got a big mouth please help me up henry max come over here frenchcanadian bean soup i want to pay let them leave me alone,0.0
you know its people like you who put peace officers in hospitals or drive them to pueblo,0.0
boys i sure hate to leave you like this,0.0
oh swaim this terrible pain press your hand on it oh swaim oh swaim cant you stop this,0.0
ill show you that it wont shoot,0.0
this inmate declined to make a last statement,1.0
for what am i in trouble,0.0
goodbye to my family i love all of you im sorry for the victims family i wish i could make it up to them i want those out there to keep fighting the death penalty,1.0
i would like to say that capital self defense is not capital murder i would like to make a statement to my wife and family thank you for your support i love you roxanne kaye thank you saint gabriels church sylvia i appreciate you and thank you all right warden after the official last statement ended he said i love you mom,1.0
i am beginning the descent procedure,0.0
im going over the valley,0.0
dear world i am leaving because i am bored i feel i have lived long enough i am leaving you with your worries in this sweet cesspool good luck,0.0
yes sir warden ok ive been hanging around this popsicle stand way too long before i leave i want to tell you all when i die bury me deep lay two speakers at my feet put some headphones on my head and rock and roll me when im dead ill see you in heaven someday thats all warden,1.0
cmon lets get this day over and done with,0.0
god please forgive me of my sins look after my people bless and protect all people i am sorry for my sins lord take me home with you amena couple of sentences garbled,1.0
a life is like a garden perfect moments can be had but not preserved except in memory llap,0.0
dont strap me to the chair too tightly it might keep the gas from my lungs,1.0
out out,0.0
i aint feeling good in my chest,0.0
i cannot bear it let me rest i must die let god do his work,0.0
im shotits over,0.0
yes,0.0
see in what peace a christian can die,0.0
well first i want to say they may execute me but they cant punish me because they cant execute an innocent man i am not mad jack herrington i am not mad you were given a job to do but thats neither here nor there i am not mad i am disappointed by the courts i feel like i was upset and let down by them but thats ok i just played the hand that life dealt me look at my life and learn from it i am very remorseful about what i did i apologize to my kids daddy loves you irene wilcox thank you its been a long journey thank you for being there tell jack hello i know i am wrong but i am asking yall to forgive me,1.0
i am sweeping through the gates washed in the blood of the lamb,0.0
gentlemen it was said that i killed richards over a girl that is not so it was pure passion i had thought the man wanted to take everything away from me and now i am to pay for his life goodbye,1.0
were going to rush the hijackers,0.0
god does not die,0.0
hello brother,0.0
well goodbye all,1.0
please accept my apology for not going public with what ive been facing the last six years i have always felt a huge amount of love and respect from my friends fans and supporters i have loved you all so much and enjoyed making art for you,0.0
statement to what state what i am not guilty of the charge of capital murder steal me and my familys money my truth will always be my truth there is no kin and no friend no fear what you do to me no kin to you undertaker murderer portion of statement omitted due to profanity get my money give me my rights give me my rights give me my rights give me my life back,1.0
one man have i slain to save a hundred thousand,1.0
i die the kings good servant and gods first,1.0
there is no other life but the eternal,0.0
i love you,0.0
hershey bars will be good enough theyll be fine,0.0
get after him,0.0
if i have been deceived doubtless it was the work of a spirit whether that spirit was good or bad i do not know,0.0
napoleon was a great man and a great general he conquered armies and he conquered nations but he couldnt jump the genesee falls wellington was a great man and a great soldier he conquered armies and he conquered napoleon but he couldnt jump the genesee falls that was left for me to do and i can do it and will,0.0
i feel quite well only very weak,0.0
yes i would just like to say to my family that i am sorry for all the grief i have caused i love you all tell mama and the kids i love you i love all of you and i would like to clear some things up if i could tommy perkins the man that got a capital life sentence for murdering kinslowhe did not do it i did it he would not even have had anything to do with it if he had known i was going to shoot the man he would not have gone with me if he had known i was paid to shoot the man and martin the younger boy did not know what it was about he thought it was just a robbery i am sorry for that it was nothing personal i was trying to make a living a boy on eastham doing a life sentence for killing jamie kenti did not do it but i was with his daddy when it was done i was there with him and down through the years there were several more that i had done or had a part of and i am sorry and i am not sure how manythere must be a dozen or fourteen i believe all total one i would like to clear up is cullen daviswhere he was charged with shooting his wife and all of these it was never nothing personal it was just something i did to make a living i am sorry for all the grief i have caused i love you all that is all i have to say,1.0
it is a great satisfaction to me to know we have beaten the french i hope the people of england will be satisfied i hope my country will do me justice,0.0
i know dad,0.0
this inmate declined to make a last statement,1.0
stand by me tom and we will die together,0.0
what is the answer in that case what is the question,0.0
dont turn on the light,0.0
i am dying leave me alone,0.0
i cant breathe,0.0
bring me a glass of champagne,0.0
doctor do you think it could have been the sausage,0.0
oh father oh rama,0.0
i just want to say that i know its so hard for people to lose someone they love so much i think its best for me to just say nothing at all,1.0
i love you mom goodbye,1.0
im dying im dyinghe hurt me,0.0
ok i guess ill address the morgan family mrs morgan the sister from the trial thirteen or fourteen years ago i had a noncaring attitude at the time im sorry for shooting your son down at that particular robbery politicians say that this brings closure but my death doesnt bring your son backit doesnt bring closure i wish that i could do more but i cant i hope this brings you peace ursula manon and irene i love yalltake it easy theyve gotta do this thing im still warm from the pepper gas i love you im ready to go call my mom and tell her that this particular process is over tell all the brothers to keep their heads up eyes toward the sky,1.0
i swear to you sheriff im an innocent man i have never been to the thompson house and i never saw mrs thompson on the day that she was murdered i believe that there were two of themtwo menwho did the murder that ive been wrongly accused of even if i did know their names id swing before i would have their blood upon me,1.0
goodnight my love,0.0
you god damned sonofabitch i am going to kill you,0.0
ah a german and a genius a prodigyadmit him,0.0
i cant breathe i cant breathe i cant breathe i cant breathe i cant breathe i cant breathe i cant breathe i cant breathe i cant breathe i cant breathe i cant breathe,0.0
i would like to thank all of the supporting people who helped me over the years to mad maddie my twin sonja angie and all the homies aka money and peruvian queen including crazy dominican i was so glad to leave this world a better more positive place its not an easy life with all the negativities love all my friends and all the friendships that i have made they are like the sky it is all part of life like a big full plate of food for the soul i hope i left everyone a plate of food full of happy memories happiness and no sadness im done warden,1.0
what are you shooting at im pat tillman im pat fucking tillman,0.0
i feel this time they have succeeded i do not want them to undress me i want you to undress me,0.0
a king should die standing,0.0
i am the sinner of all sinners i was responsible for the and cases my trial was not just it was not fair they lied against me i love all of those on death row and i will always hold them in my hands those who stood by me i will always love you jim and judy peterson and chaplain lopez i thank you for staying by my side,1.0
how can the teeth of wild beasts hurt me without consciousness,0.0
reorganise the post i will give covering fire,0.0
i have nothing to ask god he has given me everything i desired god has made me king,1.0
jesus the lord is everything to me i am nothing without him praise jesus praise god,1.0
im fixing to die but not for my mistakes my trial lawyers they are the ones who are killing me i want to thank you to the victims mother it meant a lot to me tell my mother i love her too i didnt call her because i just couldnt i am fine i am happy see you on the other side,1.0
reason thus with life if i do lose thee i do lose a thing that none but fools would keep,0.0
stand by me my brave grenadiers,0.0
it is a great consolation to me in my last hour that i have never wilfully offended anyone and that there is not a drop of blood on my hands,0.0
please dont let me fall,1.0
god bless captain vere,0.0
id like to apologize and ask forgiveness for any pain and suffering i have inflicted upon all of you including my family all of you i am very sorry there is a point where a man wants to die in judgment though my judgment is merciful i hope and pray that all those involved as well as the judgment upon yall will one day be more merciful than mine god bless you all god speed i love you remain strong ask god to have mercy i love you all too im very sorry ive got to go now i love you,1.0
i really dont have much to say all i want to say is that when the state introduced my sister and my niece as state witnesses its not that they testified against me the thing is my lawyers would not subpoena anyone so they allowed the state to subpoena them to paint a picture to the jury that my own sister and niece was testifying against me linda is innocent of this i am innocent of this now all you all are seeing in the process a perfect example of ol freaky deaky bill clinton when he signed that antiterrorism law to shorten the appeals this is a conspiracy they used false testimony of a woman that said i had raped her when the test showed that the foreign pubic hair that was found on her body belonged to no one in that room they found a drop of sposmosa in the crotch of her pants that was tied to blood type b my blood type is a now the same woman there they brought to testify against this murder case that woman was under indictment for possession of methamphetamine delivery of methamphetamine she could have gotten out of both of those cases yet she swore under oath that she had never been in trouble with the law and none of that mattered so what does that make this great state a very highpriced prostitute that sells itself called justice to the highest bidder i am being charged under article of the texas penal code of murder with the promise of remuneration that means they got to have three people the one that paid the one that killed and the deceased and the alleged remunerator is out on the streets so how come im being executed today without a remunerator this is a great american justice so if you dont think they wont believe me they will aint no telling who gonna be next thats all i have to say especially for the people of the deceased sims is innocent and so am i so the murder is still not there today you are a witness the state cough bye,1.0
and now as a dying man i recommend to the charity of christian neighbors my distressed wife lydia who i leave with two small children destitute of everything to help themselves with and she big with child and i desire the prayers of all good people to god for them and myself,1.0
whats that do i look strange,0.0
statement to the media i at this very moment have absolutely no fear of what may happen to this body my fear is for allah god only who has at this moment the only power to determine if i should live or die as a devout muslim i am taught and believe that this material life is only for the express purpose of preparing oneself for the real life that is to come since becoming muslim i have tried to live as allah wanted me to live spoken yes i doi love youasdadu an la ilah illa allahasdadu an la ilah illa allahasdadu anna muhammadan rasul allahasdadu anna muhammadan rasul allahi bear witness that there is no god but allahi bear witness that muhammad is the messenger of allahinna liallah wainna ilayhi rajiunverily unto allah do we belong verily unto him do we returnbe strong,1.0
this inmate declined to make a last statement,1.0
long live shah muhammad ali,1.0
never again never again,0.0
yes i appreciate everybody for their love and support you all keep strong thank you for showing me love and teaching me how to love forgive me lord yall forgive me remember me for everybody incarcerated keep your heads up for my family keep your heads up i never stopped loving yall stay strong and keep fighting its not over yet i love you all i am out of here i am gone keep me in your hearts,1.0
my god dont shoot,0.0
samantha i love you with all my heart and soul cori thanks for everything make sure my princess is all right death before dishonor cori i think you should continue with criminal law its your decision they need lawyers out there that will fight death before dishonor warden let her rip thank you for coming irene,1.0
ill finally get to see marilyn,0.0
could you please tell that lady right there can i see her she is not looking at me i want you to understand something hold no animosity towards me i want you to understand please forgive me when i get to the gates of heaven i will open my arms for you please forgive me do not worry about what is going to happen i dont want you to worry i dont want you to suffer i am not mad at you shed no tears for me even though you dont know me i love you i love all of yall i ask yall in your heart to forgive me to my family i love all of you whats happening now you are suffering i didnt mean to hurt you stephanie felicia carlos and my father i love my father i want you to understand that life goes on continue to live your life and dont be angry at what is happening to me this is destiny this is life this is something i have to do and i am going to be with my momma and your momma i want everyone to continue to live your life thank you and i love all of you what is happening to me now is unjust and the system is broken at the same time i bear witness there is no god but allah and the prophet mohammad unto allah i belong unto allah i return i love you,1.0
i should like to record the thoughts of a dying man for the benefit of science but it is impossible,0.0
are you guys okay,0.0
but i have so little time,0.0
thank god thank heaven,0.0
written statementi always said that if i even get to this point i would have already said everything that needed to be said to all of those who i love and have been with me throughout this whole journey today i realized that i can never say everything that needed to be said because there is still so much that needs to be said first of all i love you my children my friends and all my brothers who have shared this experience with me on the row and who continue to experience this without me keep your heads up i love all of you secondly i am ok i have peace in my heart and ready for the next journey im really ok last but not least to my true brother in life crazy j i love you man you and bella have been the best im sorry i couldnt talk with you before all of this but you know meyou are my bro i love you im ok my babies remember what i said well be together soon i love all of you john spoken statementyes i left a written statement i do have a verbal statement i would like to remind my children once again i love them crazy j i forgot to write a list everything is ok i love you all and i love my children i am at peace john i am done warden,1.0
it is not painful ptus,0.0
goodbye god bless you all,1.0
im innocent i had nothing to do with my familys murders i want to thank everyone who has supported me i hope they continue to fight you know who you are thats all thank you warden,1.0
i am satisfied with the lords will,0.0
i am dying innocent the sentence is wrong god protect germany and make germany great again long live germany god protect my family,1.0
this inmate declined to make a last statement,1.0
good doctor god hath heard my daily petitions for i am at peace with all men and he is at peace with me and from that blessed assurance i feel that inward joy which this world can neither give nor take from me my conscience beareth me this witness and this witness makes the thoughts of death joyful i could wish to live to do the church more service but cannot hope it for my days are passed as a shadow that returns not,0.0
i want the world to know that im innocent and that ive found peace lets ride,1.0
i cannot forget to return my thanks to the gentlemen and ladies of the town of dover who so humanely petitioned his excellency and council for a short respite of my executionmay they enjoy long and uninterrupted happiness here and may the best of heavens blessings await them hereafter nor must i neglect the same testimonials of kindness i have received from them during my confinement i now recommend my soul to the allmerciful creator of all worlds and all creatures most ardently imploring the forgiveness of may manifold transgressions and that the redeemer would most graciously receive me to the arms of his everlasting mercy when i leave the world,1.0
spoken yes i do my last full statement is being released in a way other than me right here all i want to say i love you all approximately years ago i remember looking down at a bassinet i saw an angel i am looking at her right now i love you colleen lets get going the road goes on forever and the party never ends lets rock and roll lets go warden me and you all of us remember wet willie keep on smiling keep on smiling i love you its on the way i can feel it its ok baby we have a party to go to i can feel it now written over the last few days weve had a chance to say it all if i lived to be a the love we all share couldnt be more beautiful than you for loving me ii timothy tells us that god did not instill in us the spirit of fear but of power love and of sound mindfor those of you who seek to find fear in my eyes look into yourself thats where youll find the fear you so desperately search for i leave this life with a clear conscience and heart i can say that only because i have spoke the truth over the last years i am the only one that can say that truthfully chief neal as to what you said to me when you had me in the back seat of your car on the night of nov thank you for being so determined to only seek a specific conclusion truth be damned i say that because the thought of having to die of old age in prison is the worst death any person could endure to modina holmes i thank you for planting that bullet in the ground and the cigarette butt also the knives danny helgren had packed in his suit case in the trunk of the car which you placed in the cab for your photo shoot i also want to thank you and chief neal because of your actions it shows me that you are human and can love the same as i love my club brothers were a lot more alike than you think to wes clayton you were nothing but a paid chump you were brought in to do all the dirty work on this case so as to shield randy sherrod aka daffy duck from possibly soiling his reputation if the bottom fell out of this conviction through the appeals for years now you have been the one i have dreamed of having the chance to meet again unrestrained i really would have loved to have had the chance to take your lying ass to school boy james farren you aint as slick as you think you are i read that article the globe printed on the th where you expressed how eardmann wasnt important because there was at least one witness at trial who testified the first shot diarmed mitchell and rendered him defenseless your sure right about that just wonder how many people out there other than me and you know that one witness you used to justify eardmann was actually eardmann himself you know as well as i do the only witness to testify about sequence of shots was eardmann himself i have to admit when it comes to walking the line between a lie and a deception your good you sure your not related to clayton and to the mitchell family i truely am sorry for the tragedy that took place on nov thats all i can give you thats all i will give you because today your making my family and loved ones a victim just as you have cried to the world you were in this tragedy i did not deliberately shoot james mitchell i had no premeditation in my thoughts when i spun around and fired no matter how many fantasy motives clayton and sherrod fabricated so today my family becomes a victim you know the truth sets you free and the truth is if your loved one had acted with any professionalism at all he would be alive today and thats all i got to say about it scooter get the beer and get in the truck take me home baby we got a party to get ready for i love yall remember wet willy boocub,1.0
lord lord make an end make an end,0.0
what do you think especially gives me comfort at this time the creation i ask myself did jehovah create the world or did i he did now if he made the world and all the rolling spheres of the universe he certainly can take care of me into jesus hands i can safely commit my spirit,0.0
you cant kill this tough jew,0.0
yes sir darling kerstin these last few years have been blessed having you in my life and to all my friends that have been out there thank you for your friendship and support and all you have done for me the guys back there waiting keep the faith and stay strong and put your faith in the lord many times in life we take the wrong road and there are consequences for everything mistakes are made but with god all things are possible so put your faith and trust in him we talk about a reprieve or stay from the supreme court but the real supreme court you must face up there and not down here keep your heads up and stay strong i love you all that is it stay strong thank you,1.0
what the devil do you mean to sing to me priest you are out of tune,0.0
oh wow oh wow oh wow,0.0
i would like to tell mr richard that i appreciate all he has done for me i love you all god bless goodbye david,1.0
i had a square trial everything the witnesses said was pretty much true i felt at the time that i ought to have done it and afterward i felt i did wrong i tell you its a hard thing when a man brings it on himself but whisky did it,1.0
yes i am fine,0.0
please dont kill me,0.0
namaste,0.0
will i be allowed to speak o men of america let me speak sheriff matson let the voice of the people be heard o,1.0
yes i have heard of it i am very glad,0.0
jesus oh jesus you are my god my justice my strength my all,0.0
everybody has to die sometime so lets get on with the killing,1.0
it is hovering and its not an aircraft,0.0
if this is dying then i dont think much of it,0.0
i have sinned against my brother the ass,0.0
i die content after living the prescribed time and leaving you my sons in affluence and health placed in such a situation as if you follow my example will enable you to live honored and respected i recall nothing in my life with so much pleasure as having given offence to no one and having tried to serve all men as far as possible i advise you to act thus if you would live securely accepting only those honors as the laws and favor of the state confer upon you for it is the exercise of power that has been violentlynot voluntarilyobtained that occasions hatred and strife,0.0
judges slobodan praljak is not a war criminal with disdain i reject this verdict i have taken poison,0.0
shes comin on boys and shes comin on strong,0.0
no i have nothing to say except that i am sorry and that i hope all my friends will profit by my experience goodbye friends goodbye all god bless you all,1.0
its the best i can do,0.0
i cant admit it doc think of what that would do to my mother she could not take it,1.0
i have already confessed my sins to god,0.0
o wretched virtue thou art a bare name i mistook thee for a substance but thou thyself art the slave of fortune,1.0
thee while the first archangel sings he hides his face behind his wings,0.0
i dont know,0.0
goodbye i will wait for you in heaven i will be waiting for you i love my parents i am at peace with god fight for the good,1.0
im convicted unfairly and i die innocent,1.0
ill need it,0.0
van halen,0.0
i cant face it anymore,0.0
this is it baby brace yourself,0.0
i am no more a witch than you are a wizard and if you take away my life god will give you blood to drink,1.0
im dying,0.0
